#chr1	x1	x2	chr2:y1-y2,2
chr4	57635000	57640000	chr4:57670000-57675000,2
chr4	53030000	53035000	chr4:53105000-53110000,2
chr4	64085000	64090000	chr4:64125000-64130000,2
chr4	64055000	64060000	chr4:64090000-64095000,2
chr4	80870000	80875000	chr4:81250000-81255000,2
chr4	80950000	80955000	chr4:81250000-81255000,2
chr4	86380000	86385000	chr4:86415000-86420000,2
chr4	101185000	101190000	chr4:101255000-101260000,2
chr4	106775000	106780000	chr4:106905000-106910000,2
chr4	105975000	105980000	chr4:106015000-106020000,2
chr4	117855000	117860000	chr4:117890000-117895000,2
chr4	129695000	129700000	chr4:129730000-129735000,2
chr4	134800000	134805000	chr4:134835000-134840000,2
chr4	133065000	133070000	chr4:133135000-133140000,2
chr4	137210000	137215000	chr4:137270000-137275000,2
chr4	9665000	9670000	chr4:9770000-9775000,2
chr4	8910000	8915000	chr4:9095000-9100000,2
chr4	135565000	135570000	chr4:135665000-135670000,2
chr4	124855000	124860000	chr4:124935000-124940000,2
chr4	100030000	100035000	chr4:100525000-100530000,2
chr4	82855000	82860000	chr4:82890000-82895000,2
chr4	72230000	72235000	chr4:72275000-72280000,2
chr4	40140000	40145000	chr4:40300000-40305000,2
chr4	136465000	136470000	chr4:136535000-136540000,2
chr4	123210000	123215000	chr4:123305000-123310000,2
chr4	107785000	107790000	chr4:107835000-107840000,2
chr4	99490000	99495000	chr4:99555000-99560000,2
chr4	99610000	99615000	chr4:99670000-99675000,2
chr4	99485000	99490000	chr4:99520000-99525000,2
chr4	88505000	88510000	chr4:88540000-88545000,2
chr4	84195000	84200000	chr4:84230000-84235000,2
chr4	83090000	83095000	chr4:83145000-83150000,2
chr4	129985000	129990000	chr4:130035000-130040000,2
chr4	108395000	108400000	chr4:108440000-108445000,2
chr4	102355000	102360000	chr4:102580000-102585000,2
chr4	100030000	100035000	chr4:100095000-100100000,2
chr4	95160000	95165000	chr4:95300000-95305000,2
chr4	86605000	86610000	chr4:86670000-86675000,2
chr4	76325000	76330000	chr4:76360000-76365000,2
chr4	59625000	59630000	chr4:59760000-59765000,2
chr4	33170000	33175000	chr4:33245000-33250000,2
chr4	8910000	8915000	chr4:8945000-8950000,2
chr4	132270000	132275000	chr4:132350000-132355000,2
chr4	117080000	117085000	chr4:117155000-117160000,2
chr4	108425000	108430000	chr4:108460000-108465000,2
chr4	95480000	95485000	chr4:95870000-95875000,2
chr4	95050000	95055000	chr4:95315000-95320000,2
chr4	94240000	94245000	chr4:94285000-94290000,2
chr4	83790000	83795000	chr4:84675000-84680000,2
chr4	57605000	57610000	chr4:57640000-57645000,2
chr4	55250000	55255000	chr4:55380000-55385000,2
chr4	11765000	11770000	chr4:11855000-11860000,2
chr4	155110000	155115000	chr4:155220000-155225000,2
chr4	150495000	150500000	chr4:150580000-150585000,2
chr4	143120000	143125000	chr4:143155000-143160000,2
chr4	133695000	133700000	chr4:133745000-133750000,2
chr4	126125000	126130000	chr4:126260000-126265000,2
chr4	117890000	117895000	chr4:117925000-117930000,2
chr4	107250000	107255000	chr4:107290000-107295000,2
chr4	105405000	105410000	chr4:105495000-105500000,2
chr4	95325000	95330000	chr4:95375000-95380000,2
chr4	87885000	87890000	chr4:87940000-87945000,2
chr4	83205000	83210000	chr4:83240000-83245000,2
chr4	82335000	82340000	chr4:82415000-82420000,2
chr4	57845000	57850000	chr4:57885000-57890000,2
chr4	56825000	56830000	chr4:56865000-56870000,2
chr4	53280000	53285000	chr4:53360000-53365000,2
chr4	11320000	11325000	chr4:11510000-11515000,2
chr4	155480000	155485000	chr4:155515000-155520000,2
chr4	150140000	150145000	chr4:150175000-150180000,2
chr4	150340000	150345000	chr4:150435000-150440000,2
chr4	145010000	145015000	chr4:145045000-145050000,2
chr4	114530000	114535000	chr4:114580000-114585000,2
chr4	106525000	106530000	chr4:106600000-106605000,2
chr4	99610000	99615000	chr4:99715000-99720000,2
chr4	99465000	99470000	chr4:99570000-99575000,2
chr4	86240000	86245000	chr4:86275000-86280000,2
chr4	83145000	83150000	chr4:83195000-83200000,2
chr4	63860000	63865000	chr4:63930000-63935000,2
chr4	59385000	59390000	chr4:59420000-59425000,2
chr4	55540000	55545000	chr4:56685000-56690000,2
chr4	45120000	45125000	chr4:45260000-45265000,2
chr4	32300000	32305000	chr4:32340000-32345000,2
chr4	150855000	150860000	chr4:150960000-150965000,2
chr4	140855000	140860000	chr4:140900000-140905000,2
chr4	129640000	129645000	chr4:129695000-129700000,2
chr4	135450000	135455000	chr4:135490000-135495000,2
chr4	129140000	129145000	chr4:129175000-129180000,2
chr4	120740000	120745000	chr4:120815000-120820000,2
chr4	114365000	114370000	chr4:114410000-114415000,2
chr4	107895000	107900000	chr4:108325000-108330000,2
chr4	103765000	103770000	chr4:103810000-103815000,2
chr4	101530000	101535000	chr4:101610000-101615000,2
chr4	99050000	99055000	chr4:99150000-99155000,2
chr4	94395000	94400000	chr4:94435000-94440000,2
chr4	86160000	86165000	chr4:86205000-86210000,2
chr4	84345000	84350000	chr4:84675000-84680000,2
chr4	84120000	84125000	chr4:84155000-84160000,2
chr4	76385000	76390000	chr4:76420000-76425000,2
chr4	76295000	76300000	chr4:76365000-76370000,2
chr4	74250000	74255000	chr4:74330000-74335000,2
chr4	63755000	63760000	chr4:63790000-63795000,2
chr4	63620000	63625000	chr4:63660000-63665000,2
chr4	58460000	58465000	chr4:58540000-58545000,2
chr4	47360000	47365000	chr4:47400000-47405000,2
chr4	47250000	47255000	chr4:47290000-47295000,2
chr4	44705000	44710000	chr4:44755000-44760000,2
chr4	47290000	47295000	chr4:47360000-47365000,2
chr4	40885000	40890000	chr4:40920000-40925000,2
chr4	32615000	32620000	chr4:32650000-32655000,2
chr4	151100000	151105000	chr4:151140000-151145000,2
chr4	141390000	141395000	chr4:141425000-141430000,2
chr4	139130000	139135000	chr4:139310000-139315000,2
chr4	141425000	141430000	chr4:141460000-141465000,2
chr4	135250000	135255000	chr4:135320000-135325000,2
chr4	133135000	133140000	chr4:133170000-133175000,2
chr4	129855000	129860000	chr4:129925000-129930000,2
chr4	148140000	148150000	chr4:148440000-148450000,2
chr4	7990000	8000000	chr4:8370000-8380000,2
chr4	3660000	3670000	chr4:3770000-3780000,2
chr4	58980000	58990000	chr4:59030000-59040000,2
chr4	8410000	8420000	chr4:8590000-8600000,2
chr4	13300000	13310000	chr4:13580000-13590000,2
chr4	63590000	63600000	chr4:64050000-64060000,2
chr4	58070000	58080000	chr4:58210000-58220000,2
chr4	14920000	14930000	chr4:15000000-15010000,2
chr4	128900000	128910000	chr4:128950000-128960000,2
chr4	123950000	123960000	chr4:124690000-124700000,2
chr4	97770000	97780000	chr4:98010000-98020000,2
chr4	89140000	89150000	chr4:89690000-89700000,2
chr4	56380000	56390000	chr4:56450000-56460000,2
chr4	56060000	56070000	chr4:56680000-56690000,2
chr4	45700000	45710000	chr4:45840000-45850000,2
chr4	8410000	8420000	chr4:9130000-9140000,2
chr4	137680000	137690000	chr4:137730000-137740000,2
chr4	130100000	130110000	chr4:130270000-130280000,2
chr4	108860000	108870000	chr4:108970000-108980000,2
chr4	105150000	105160000	chr4:105970000-105980000,2
chr4	55950000	55960000	chr4:56680000-56690000,2
chr4	54860000	54870000	chr4:55220000-55230000,2
chr4	21720000	21730000	chr4:21770000-21780000,2
chr4	136070000	136080000	chr4:136140000-136150000,2
chr4	135090000	135100000	chr4:135330000-135340000,2
chr4	119080000	119090000	chr4:119190000-119200000,2
chr4	108680000	108690000	chr4:108730000-108740000,2
chr4	101400000	101410000	chr4:101990000-102000000,2
chr4	101180000	101190000	chr4:101430000-101440000,2
chr4	100990000	101000000	chr4:101160000-101170000,2
chr4	96050000	96060000	chr4:96110000-96120000,2
chr4	93320000	93330000	chr4:93370000-93380000,2
chr4	82360000	82370000	chr4:82620000-82630000,2
chr4	72190000	72200000	chr4:72370000-72380000,2
chr4	57700000	57710000	chr4:57880000-57890000,2
chr4	47250000	47260000	chr4:47360000-47370000,2
chr4	46370000	46380000	chr4:46490000-46500000,2
chr4	45470000	45480000	chr4:45600000-45610000,2
chr4	43630000	43640000	chr4:43830000-43840000,2
chr4	20520000	20530000	chr4:20860000-20870000,2
chr4	12450000	12460000	chr4:12540000-12550000,2
chr4	8370000	8380000	chr4:8530000-8540000,2
chr4	3600000	3610000	chr4:3770000-3780000,2
chr4	135790000	135800000	chr4:135840000-135850000,2
chr4	129380000	129390000	chr4:129540000-129550000,2
chr4	123600000	123610000	chr4:123650000-123660000,2
chr4	90550000	90560000	chr4:90620000-90630000,2
chr4	40770000	40780000	chr4:41020000-41030000,2
chr4	15990000	16000000	chr4:16060000-16070000,2
chr4	115880000	115890000	chr4:116040000-116050000,2
chr4	83300000	83310000	chr4:95520000-95530000,2
chr4	55920000	55930000	chr4:56350000-56360000,2
chr4	43420000	43430000	chr4:43470000-43480000,2
chr4	35800000	35810000	chr4:35960000-35970000,2
chr4	140970000	140980000	chr4:141030000-141040000,2
chr4	93050000	93060000	chr4:93340000-93350000,2
chr4	82490000	82500000	chr4:82700000-82710000,2
chr4	133420000	133430000	chr4:133500000-133510000,2
chr4	120740000	120750000	chr4:120910000-120920000,2
chr4	105150000	105160000	chr4:105810000-105820000,2
chr4	103570000	103580000	chr4:103680000-103690000,2
chr4	94130000	94140000	chr4:94510000-94520000,2
chr4	85160000	85170000	chr4:85380000-85390000,2
chr4	55540000	55550000	chr4:56360000-56370000,2
chr4	9170000	9180000	chr4:9480000-9490000,2
chr4	149730000	149740000	chr4:150030000-150040000,2
chr4	135770000	135780000	chr4:135870000-135880000,2
chr4	129700000	129710000	chr4:130100000-130110000,2
chr4	76460000	76470000	chr4:76950000-76960000,2
chr4	44780000	44790000	chr4:45000000-45010000,2
chr4	43060000	43070000	chr4:43220000-43230000,2
chr4	41460000	41470000	chr4:41700000-41710000,2
chr4	26260000	26270000	chr4:26480000-26490000,2
chr4	13110000	13120000	chr4:13400000-13410000,2
chr4	137310000	137320000	chr4:137620000-137630000,2
chr4	134260000	134270000	chr4:134470000-134480000,2
chr4	133610000	133620000	chr4:133740000-133750000,2
chr4	133590000	133600000	chr4:133650000-133660000,2
chr4	122800000	122810000	chr4:122960000-122970000,2
chr4	118170000	118180000	chr4:118240000-118250000,2
chr4	103690000	103700000	chr4:103770000-103780000,2
chr4	100570000	100580000	chr4:100620000-100630000,2
chr4	99190000	99200000	chr4:99550000-99560000,2
chr4	98560000	98570000	chr4:99160000-99170000,2
chr4	94530000	94540000	chr4:105150000-105160000,2
chr4	88040000	88050000	chr4:88330000-88340000,2
chr4	87270000	87280000	chr4:87330000-87340000,2
chr4	81740000	81750000	chr4:81850000-81860000,2
chr4	65380000	65390000	chr4:65580000-65590000,2
chr4	64530000	64540000	chr4:65240000-65250000,2
chr4	56360000	56370000	chr4:56690000-56700000,2
chr4	55480000	55490000	chr4:56110000-56120000,2
chr4	19950000	19960000	chr4:20040000-20050000,2
chr4	14960000	14970000	chr4:15180000-15190000,2
chr4	135870000	135880000	chr4:136170000-136180000,2
chr4	106830000	106840000	chr4:106970000-106980000,2
chr4	64530000	64540000	chr4:64980000-64990000,2
chr4	55830000	55840000	chr4:56680000-56690000,2
chr4	12240000	12250000	chr4:13780000-13790000,2
chr4	141480000	141490000	chr4:141580000-141590000,2
chr4	137680000	137690000	chr4:137890000-137900000,2
chr4	120250000	120260000	chr4:120490000-120500000,2
chr4	41540000	41550000	chr4:41700000-41710000,2
chr4	40140000	40150000	chr4:40700000-40710000,2
chr4	31640000	31650000	chr4:31820000-31830000,2
chr4	135360000	135370000	chr4:135410000-135420000,2
chr4	119460000	119470000	chr4:119620000-119630000,2
chr4	102000000	102010000	chr4:102140000-102150000,2
chr4	101180000	101190000	chr4:101990000-102000000,2
chr4	86250000	86260000	chr4:86490000-86500000,2
chr4	81780000	81790000	chr4:82470000-82480000,2
chr4	20320000	20330000	chr4:20670000-20680000,2
chr4	149100000	149110000	chr4:149190000-149200000,2
chr4	138330000	138340000	chr4:138420000-138430000,2
chr4	135700000	135710000	chr4:135750000-135760000,2
chr4	108110000	108120000	chr4:108320000-108330000,2
chr4	101990000	102000000	chr4:102480000-102490000,2
chr4	100880000	100890000	chr4:101160000-101170000,2
chr4	92630000	92640000	chr4:92730000-92740000,2
chr4	87350000	87360000	chr4:88350000-88360000,2
chr4	81740000	81750000	chr4:81890000-81900000,2
chr4	77980000	77990000	chr4:78360000-78370000,2
chr4	59380000	59390000	chr4:59890000-59900000,2
chr4	58260000	58270000	chr4:58640000-58650000,2
chr4	55520000	55530000	chr4:56320000-56330000,2
chr4	54500000	54510000	chr4:55250000-55260000,2
chr4	46490000	46500000	chr4:46650000-46660000,2
chr4	25460000	25470000	chr4:25520000-25530000,2
chr4	8370000	8380000	chr4:8450000-8460000,2
chr4	152140000	152150000	chr4:152210000-152220000,2
chr4	148490000	148500000	chr4:148580000-148590000,2
chr4	137620000	137630000	chr4:137790000-137800000,2
chr4	134960000	134970000	chr4:135200000-135210000,2
chr4	105550000	105560000	chr4:105940000-105950000,2
chr4	81380000	81390000	chr4:83010000-83020000,2
chr4	59650000	59660000	chr4:59840000-59850000,2
chr4	53880000	53890000	chr4:54940000-54950000,2
chr4	45580000	45590000	chr4:45840000-45850000,2
chr4	20460000	20470000	chr4:20520000-20530000,2
chr4	155930000	155940000	chr4:156040000-156050000,2
chr4	148500000	148510000	chr4:148600000-148610000,2
chr4	141420000	141430000	chr4:141770000-141780000,2
chr4	139690000	139700000	chr4:139740000-139750000,2
chr4	107600000	107610000	chr4:107830000-107840000,2
chr4	107480000	107490000	chr4:107830000-107840000,2
chr4	88680000	88690000	chr4:89050000-89060000,2
chr4	58190000	58200000	chr4:58660000-58670000,2
chr4	45400000	45410000	chr4:45840000-45850000,2
chr4	150140000	150150000	chr4:150460000-150470000,2
chr4	148560000	148570000	chr4:148620000-148630000,2
chr4	137450000	137460000	chr4:137620000-137630000,2
chr4	129060000	129070000	chr4:129280000-129290000,2
chr4	120590000	120600000	chr4:120910000-120920000,2
chr4	93410000	93420000	chr4:93680000-93690000,2
chr4	76440000	76450000	chr4:84460000-84470000,2
chr4	44070000	44080000	chr4:44310000-44320000,2
chr4	12800000	12810000	chr4:13780000-13790000,2
chr4	9690000	9700000	chr4:9750000-9760000,2
chr4	151330000	151340000	chr4:151640000-151650000,2
chr4	137640000	137650000	chr4:137890000-137900000,2
chr4	136680000	136690000	chr4:137310000-137320000,2
chr4	135250000	135260000	chr4:135410000-135420000,2
chr4	129950000	129960000	chr4:130190000-130200000,2
chr4	92440000	92450000	chr4:93380000-93390000,2
chr4	92440000	92450000	chr4:92710000-92720000,2
chr4	88640000	88650000	chr4:88930000-88940000,2
chr4	58210000	58220000	chr4:58310000-58320000,2
chr4	40130000	40140000	chr4:40670000-40680000,2
chr4	5340000	5350000	chr4:5490000-5500000,2
chr4	134960000	134970000	chr4:135330000-135340000,2
chr4	88860000	88870000	chr4:89690000-89700000,2
chr4	44460000	44470000	chr4:44910000-44920000,2
chr4	141790000	141800000	chr4:143150000-143160000,2
chr4	138960000	138970000	chr4:139130000-139140000,2
chr4	104060000	104070000	chr4:104420000-104430000,2
chr4	99950000	99960000	chr4:101350000-101360000,2
chr4	85390000	85400000	chr4:85800000-85810000,2
chr4	44540000	44550000	chr4:44620000-44630000,2
chr4	11070000	11080000	chr4:11170000-11180000,2
chr4	147960000	147970000	chr4:148020000-148030000,2
chr4	132940000	132950000	chr4:133150000-133160000,2
chr4	129810000	129820000	chr4:130280000-130290000,2
chr4	125150000	125160000	chr4:125970000-125980000,2
chr4	97110000	97120000	chr4:97180000-97190000,2
chr4	92240000	92250000	chr4:92420000-92430000,2
chr4	89140000	89150000	chr4:95870000-95880000,2
chr4	87630000	87640000	chr4:88350000-88360000,2
chr4	78600000	78610000	chr4:82860000-82870000,2
chr4	62750000	62760000	chr4:63110000-63120000,2
chr4	51760000	51770000	chr4:51900000-51910000,2
chr4	17920000	17930000	chr4:18350000-18360000,2
chr4	94480000	94490000	chr4:105830000-105840000,2
chr4	33510000	33520000	chr4:33680000-33690000,2
chr4	4170000	4180000	chr4:4280000-4290000,2
chr4	138390000	138400000	chr4:138960000-138970000,2
chr4	137730000	137740000	chr4:138120000-138130000,2
chr4	137390000	137400000	chr4:137540000-137550000,2
chr4	128710000	128720000	chr4:129060000-129070000,2
chr4	66860000	66870000	chr4:67180000-67190000,2
chr4	17230000	17240000	chr4:17610000-17620000,2
chr4	145590000	145600000	chr4:147790000-147800000,2
chr4	98210000	98220000	chr4:100090000-100100000,2
chr4	86240000	86250000	chr4:96910000-96920000,2
chr4	63420000	63430000	chr4:65580000-65590000,2
chr4	53880000	53890000	chr4:54500000-54510000,2
chr4	46790000	46800000	chr4:47030000-47040000,2
chr4	3830000	3840000	chr4:4140000-4150000,2
chr4	138550000	138560000	chr4:138830000-138840000,2
chr4	137070000	137080000	chr4:137460000-137470000,2
chr4	111900000	111910000	chr4:111950000-111960000,2
chr4	104310000	104320000	chr4:104880000-104890000,2
chr4	86670000	86680000	chr4:98470000-98480000,2
chr4	85980000	85990000	chr4:96800000-96810000,2
chr4	81510000	81520000	chr4:83350000-83360000,2
chr4	29960000	29970000	chr4:30040000-30050000,2
chr4	23140000	23150000	chr4:23230000-23240000,2
chr4	137390000	137400000	chr4:137620000-137630000,2
chr4	136770000	136780000	chr4:137150000-137160000,2
chr4	118230000	118240000	chr4:118570000-118580000,2
chr4	97460000	97470000	chr4:98050000-98060000,2
chr4	83970000	83980000	chr4:92960000-92970000,2
chr4	42940000	42950000	chr4:43160000-43170000,2
chr4	22000000	22010000	chr4:22280000-22290000,2
chr4	154860000	154870000	chr4:155030000-155040000,2
chr4	140240000	140250000	chr4:140530000-140540000,2
chr4	118360000	118370000	chr4:119000000-119010000,2
chr4	13090000	13100000	chr4:13950000-13960000,2
chr4	146480000	146490000	chr4:149610000-149620000,2
chr4	86270000	86280000	chr4:97390000-97400000,2
chr4	80310000	80320000	chr4:107160000-107170000,2
chr4	72550000	72560000	chr4:148100000-148110000,2
chr4	36970000	36980000	chr4:38130000-38140000,2
chr4	5150000	5160000	chr4:5590000-5600000,2
chr4	103170000	103180000	chr4:104800000-104810000,2
chr4	85320000	85330000	chr4:86420000-86430000,2
chr4	21040000	21050000	chr4:21460000-21470000,2
chr4	102480000	102490000	chr4:103120000-103130000,2
chr4	92820000	92830000	chr4:92930000-92940000,2
chr4	41460000	41470000	chr4:41640000-41650000,2
chr4	8590000	8600000	chr4:8660000-8670000,2
chr4	106240000	106250000	chr4:106360000-106370000,2
chr4	109450000	109460000	chr4:109660000-109670000,2
chr4	9130000	9140000	chr4:9400000-9410000,2
chr4	59650000	59660000	chr4:59710000-59720000,2
chr4	34820000	34830000	chr4:34880000-34890000,2
chr4	128950000	128960000	chr4:129010000-129020000,2
chr4	100470000	100480000	chr4:100520000-100530000,2
chr4	95230000	95240000	chr4:95460000-95470000,2
chr4	134060000	134070000	chr4:134120000-134130000,2
chr4	104930000	104940000	chr4:104980000-104990000,2
chr4	63470000	63480000	chr4:63540000-63550000,2
chr4	5670000	5680000	chr4:5720000-5730000,2
chr4	3630000	3640000	chr4:3770000-3780000,2
chr4	150020000	150030000	chr4:150070000-150080000,2
